SOURCE,TARGET,RATING,DATE,TIME
21,114,1,2011-02-20,05:29:56
21,132,2,2011-02-16,03:54:44
21,2,5,2010-11-10,10:23:01
21,2194,2,2012-08-10,02:25:02
21,235,1,2011-06-04,05:06:22
21,284,1,2011-06-11,05:45:06
21,3,7,2010-11-11,03:12:05
21,308,6,2011-04-22,16:40:11
21,36,2,2010-12-14,04:33:28
21,39,2,2010-12-20,05:28:48
21,467,1,2011-05-06,07:01:51
21,490,8,2011-05-08,16:44:38
21,506,1,2011-05-10,13:56:32
21,60,5,2011-04-18,02:17:06
21,618,1,2011-05-18,05:44:51
21,7,5,2010-12-24,12:53:24
21,77,5,2011-05-13,15:49:12
21,777,2,2011-06-03,16:03:12
21,8,9,2010-11-11,03:10:50
21,93,8,2011-04-23,08:42:05
210,7,1,2011-03-18,03:17:25
2100,1921,1,2012-05-28,09:02:35
2100,2028,1,2012-05-24,04:44:36
2101,1281,2,2012-05-24,22:04:50
2102,1731,1,2012-05-24,21:12:55
2102,2030,1,2012-05-27,03:55:33
2102,2111,1,2012-05-27,00:08:06
2103,1053,3,2012-06-14,03:19:10
2103,1400,1,2012-05-27,12:45:06
2103,1860,3,2012-05-29,11:53:45
2103,1896,2,2012-05-24,23:59:17
2103,2028,2,2012-05-27,02:11:51
2103,2067,1,2012-05-27,15:16:21
2103,2091,1,2012-05-29,12:23:22
2104,1731,1,2012-05-25,00:50:57
2104,2085,1,2012-05-25,07:31:51
2104,4365,1,2013-09-04,08:57:02
2106,1245,1,2012-05-25,13:27:02
2106,2131,3,2012-06-23,16:35:23
2107,1245,1,2012-05-25,13:59:13
2108,13,1,2012-05-26,17:57:53
2108,540,1,2012-05-26,05:18:42
2109,35,1,2012-05-29,14:44:26
211,202,1,2011-03-23,02:46:53
2110,1018,1,2013-10-26,02:19:53
2110,1386,1,2013-02-25,07:22:05
2110,1396,2,2012-06-07,01:31:33
2110,1689,1,2013-04-11,04:44:28
2110,1810,2,2012-11-09,04:13:57
2110,1832,4,2013-02-08,17:36:58
2110,1923,1,2013-03-17,10:20:38
2110,2012,1,2014-01-13,22:43:56
2110,2028,2,2012-05-30,04:44:10
2110,2125,1,2013-02-24,01:09:01
2110,2141,1,2014-07-30,06:21:45
2110,2296,1,2013-11-10,03:12:46
2110,2388,1,2012-11-28,06:33:26
2110,2397,1,2013-05-22,19:21:10
2110,2600,1,2013-08-12,01:47:01
2110,2625,4,2013-04-16,02:55:22
2110,2642,4,2013-02-10,15:53:14
2110,2661,1,2013-10-21,07:39:26
2110,2835,1,2012-12-07,09:23:21
2110,2897,7,2013-04-30,15:53:16
2110,2944,2,2012-11-10,09:11:16
2110,2977,1,2012-11-10,01:55:06
2110,2992,-10,2012-12-08,01:59:25
2110,3027,-10,2012-12-08,01:56:52
2110,3036,2,2012-11-23,21:19:43
2110,3059,-10,2012-12-08,01:58:49
2110,308,1,2013-01-15,02:33:24
2110,3153,1,2012-12-10,14:41:47
2110,3172,2,2012-12-16,02:09:46
2110,3182,1,2012-12-16,02:32:38
2110,3299,2,2013-01-08,21:29:39
2110,3397,1,2013-04-11,12:50:38
2110,3463,1,2013-02-24,23:12:57
2110,35,2,2012-08-03,00:50:58
2110,3649,1,2013-11-29,05:50:13
2110,3735,1,2013-04-07,16:58:16
2110,3738,1,2013-03-27,09:30:44
2110,3897,1,2014-05-09,06:27:40
2110,3916,2,2013-05-17,00:07:10
2110,4053,1,2013-04-14,22:22:29
2110,41,2,2013-01-28,19:05:12
2110,4197,3,2014-06-03,18:41:44
2110,4210,1,2013-05-03,08:26:00
2110,4350,1,2013-05-29,04:34:52
2110,4363,1,2013-07-27,03:10:38
2110,4431,1,2013-06-18,00:28:17
2110,4543,1,2013-07-13,07:35:01
2110,4592,1,2014-01-09,00:39:44
2110,4611,2,2013-11-27,09:19:36
2110,4635,1,2013-10-31,04:14:27
2110,4694,2,2014-01-15,02:45:43
2110,4971,2,2013-11-03,05:25:09
2110,5013,1,2013-11-23,22:06:52
2110,5338,-10,2014-01-28,00:50:13
2110,5472,3,2014-05-24,01:35:26
2110,5596,1,2014-06-27,03:33:22
2110,5608,1,2014-06-05,22:20:19
2110,585,2,2013-04-16,04:55:51
2110,871,1,2012-12-10,14:42:35
2110,905,2,2013-05-03,08:00:04
2111,2102,1,2012-05-27,00:09:06
2112,2028,1,2012-05-27,01:00:45
2113,1584,3,2012-05-28,23:29:29
2113,1990,1,2012-07-15,01:08:39
2113,2064,1,2012-05-27,22:35:38
2113,2154,1,2012-10-07,01:10:42
2113,2243,1,2012-08-02,00:24:58
2113,2299,1,2012-07-13,22:44:55
2113,2386,1,2012-08-05,02:01:12
2113,2611,1,2012-09-16,22:31:25
2113,274,1,2012-07-21,21:00:27
2113,3147,1,2012-12-09,18:08:53
2113,3744,-10,2013-03-29,02:18:40
2113,4317,1,2013-05-23,19:05:21
2114,1714,1,2012-05-28,03:09:07
2115,1731,1,2012-05-30,00:09:51
2115,1810,1,2012-06-09,07:50:56
2115,2114,1,2012-05-28,03:08:50
2116,2067,1,2012-05-28,22:35:16
2117,905,2,2012-05-29,08:46:07
2118,1615,5,2012-06-22,19:21:36
2118,1844,3,2012-06-23,17:41:33
2118,1893,3,2012-05-29,21:04:45
2118,1953,1,2013-01-27,18:40:56
2118,2122,2,2012-06-01,16:45:54
2118,2128,7,2012-06-18,21:43:02
2118,2134,1,2012-06-04,00:58:03
2118,2139,1,2012-06-13,11:06:20
2118,2230,8,2012-08-14,09:29:03
2118,2281,1,2012-09-11,10:27:53
2118,2312,1,2012-07-16,21:56:30
2118,2320,1,2012-07-18,14:09:52
2118,2352,1,2012-07-26,18:04:42
2118,2353,1,2012-07-27,12:49:17
2118,2372,1,2012-07-30,19:08:00
2118,2520,3,2012-08-31,11:05:37
2118,2784,5,2013-02-04,13:29:24
2118,304,1,2012-09-12,12:41:24
2118,3047,2,2012-12-09,11:51:22
2118,3281,8,2013-01-05,03:11:18
2118,3377,8,2013-01-25,10:49:29
2118,35,2,2012-12-09,11:53:17
2118,498,3,2012-06-28,16:41:33
2118,546,1,2013-01-31,13:16:40
2119,1810,1,2012-08-22,16:32:49
2119,1905,5,2012-08-13,23:06:10
2119,2067,2,2012-07-23,00:26:09
2119,2089,1,2012-05-30,02:24:49
2119,2188,1,2013-01-11,01:16:30
2119,533,1,2012-07-17,23:54:09
212,132,1,2011-03-24,04:17:28
212,202,1,2011-03-24,01:57:20
212,209,1,2011-03-24,02:52:52
212,29,1,2011-03-24,04:23:24
212,60,4,2011-03-24,03:27:08
212,7,1,2011-03-24,04:16:56
2120,2054,1,2012-05-30,07:22:44
2120,2063,1,2012-05-30,22:22:34
2120,2148,1,2012-06-06,02:16:38
2120,905,1,2012-05-30,10:17:25
2121,2127,1,2012-08-06,22:08:56
2121,342,1,2012-06-12,16:16:25
2121,35,2,2012-06-18,16:11:38
2121,616,1,2012-06-01,01:14:08
2122,1615,4,2012-06-01,02:49:35
2122,1843,1,2012-08-24,12:18:06
2122,2118,3,2012-08-24,12:29:43
2123,1,3,2012-06-03,20:54:39
2123,13,2,2012-06-01,05:29:13
2123,1557,1,2012-08-24,10:02:28
2123,1832,1,2012-09-28,19:21:16
2123,1896,1,2012-09-28,18:35:08
2123,1939,1,2014-02-21,20:32:53
2123,2028,1,2012-10-07,23:11:54
2123,2630,2,2012-09-19,01:00:13
2123,5427,1,2014-02-21,21:06:16
2124,1,6,2012-07-24,06:50:15
2124,1018,1,2013-07-18,00:53:17
2124,1317,2,2012-06-08,04:15:43
2124,1366,1,2012-06-09,19:12:03
2124,1396,3,2012-07-30,22:02:30
2124,1400,1,2012-06-01,04:49:31
2124,1810,1,2012-07-25,06:16:52
2124,1860,1,2012-06-29,23:44:26
2124,2028,1,2012-09-12,02:09:40
2124,2067,1,2012-06-20,21:54:57
2124,2125,3,2012-08-02,04:57:17
2124,2142,6,2012-07-10,04:22:12
2124,2174,3,2012-07-02,22:47:03
2124,2176,1,2012-06-15,06:06:32
2124,2198,2,2012-08-30,20:42:42
2124,230,1,2013-07-18,00:32:15
2124,4694,-10,2014-05-07,21:52:23
2124,57,1,2012-06-06,23:29:58
2125,1,5,2014-04-24,05:57:20
2125,1018,3,2013-03-21,19:20:54
2125,1271,1,2012-10-09,23:16:28
2125,1272,-1,2015-09-16,17:42:15
2125,1289,1,2012-09-28,22:41:21
2125,13,1,2013-01-20,07:12:17
2125,1318,1,2013-11-26,00:00:24
2125,1334,1,2012-06-15,20:06:52
2125,1375,2,2012-06-21,00:43:09
2125,1383,-5,2014-03-13,04:33:05
2125,141,1,2013-09-21,03:13:57
2125,1473,1,2012-06-08,22:40:28
2125,1565,1,2014-02-04,23:27:28
2125,1585,1,2014-01-07,18:19:19
2125,1639,1,2013-02-05,17:12:06
2125,1670,1,2012-06-02,02:01:01
2125,1675,1,2012-09-11,20:29:05
2125,171,1,2012-08-15,19:46:37
2125,1714,1,2012-08-19,01:09:18
2125,1731,1,2013-08-28,20:29:34
2125,1767,1,2012-06-19,03:50:22
2125,1810,4,2013-03-12,17:49:38
2125,1815,2,2012-11-07,21:02:59
2125,1819,1,2012-07-14,07:42:59
2125,1829,1,2012-10-12,18:39:18
2125,1832,2,2015-11-24,20:19:36
2125,1850,1,2013-01-25,00:29:45
2125,1890,1,2012-07-13,17:33:38
2125,1899,4,2013-03-12,17:49:32
2125,1946,1,2012-07-23,05:08:50
2125,1953,2,2012-12-15,17:07:15
2125,2012,1,2013-07-17,07:59:17
2125,2045,1,2012-06-24,18:24:43
2125,2067,1,2012-06-12,22:00:04
2125,2097,5,2012-07-11,00:06:25
2125,2110,1,2013-02-24,01:09:05
2125,2124,4,2013-08-18,07:26:54
2125,215,1,2012-06-16,03:17:50
2125,2165,1,2012-06-12,23:59:34
2125,2173,1,2012-07-14,08:13:47
2125,2178,2,2012-07-19,01:16:35
2125,2187,1,2012-07-11,02:12:12
2125,2195,1,2012-07-02,20:17:15
2125,2203,1,2012-06-20,03:05:07
2125,2204,1,2012-07-06,00:30:06
2125,2205,1,2012-08-04,05:28:18
2125,224,3,2012-12-04,00:05:22
2125,2251,-1,2012-07-29,21:23:47
2125,2255,1,2012-07-26,16:55:25
2125,2257,1,2012-07-04,06:31:35
2125,2265,-10,2012-08-06,07:59:45
2125,2269,1,2013-05-23,06:17:57
2125,2271,1,2012-07-07,22:04:48
2125,2274,1,2012-07-08,07:15:10
2125,2306,1,2012-07-23,04:58:10
2125,2318,1,2012-07-17,22:17:10
2125,2333,1,2012-10-17,22:14:20
2125,2349,8,2012-07-25,16:25:36
2125,2350,1,2012-08-08,21:31:34
2125,2351,1,2012-08-13,05:42:08
2125,2388,2,2013-02-06,08:20:21
2125,2396,2,2012-09-24,18:50:55
2125,2397,1,2012-08-07,19:12:33
2125,2404,1,2013-07-15,23:11:45
2125,2422,1,2012-08-13,04:11:08
2125,2437,1,2012-08-18,07:00:32
2125,2438,8,2012-08-16,19:26:40
2125,2441,1,2012-08-18,07:57:45
2125,2459,1,2012-08-19,04:19:04
2125,246,1,2012-10-09,21:37:49
2125,2495,3,2013-04-09,21:07:50
2125,2498,-2,2014-04-24,05:56:58
2125,2537,1,2012-09-13,21:39:51
2125,2553,1,2012-09-07,21:01:27
2125,2593,1,2012-09-20,22:37:42
2125,2626,1,2012-09-18,21:57:41
2125,2642,1,2012-12-04,06:10:31
2125,2667,1,2012-09-25,06:27:35
2125,2679,3,2012-11-28,08:24:41
2125,2688,1,2012-12-18,03:38:35
2125,2777,1,2012-10-10,02:54:35
2125,2779,1,2012-10-10,07:33:58
2125,2844,1,2012-10-23,07:01:42
2125,2876,1,2013-05-10,18:34:16
2125,2880,1,2013-01-23,23:55:29
2125,2908,1,2012-10-31,02:34:22
2125,2937,1,2012-11-05,22:27:37
2125,2942,2,2014-09-06,06:52:08
2125,2943,4,2013-05-29,05:26:02
2125,2963,2,2013-01-18,04:24:59
2125,2984,1,2012-11-12,19:12:17
2125,2987,-2,2014-03-24,16:13:57
2125,3006,2,2012-11-22,04:40:52
2125,304,2,2012-06-19,03:30:12
2125,3107,1,2013-03-14,09:12:00
2125,3113,1,2013-01-16,01:21:07
2125,3161,3,2012-12-15,18:31:18
2125,3229,1,2013-03-05,22:54:57
2125,3309,1,2013-01-09,21:28:57
2125,3317,1,2014-07-11,05:42:15
2125,3321,1,2013-01-13,22:26:36
2125,3327,1,2013-01-14,19:21:33
2125,3345,2,2014-07-29,07:17:52
2125,3346,1,2013-01-18,04:42:59
2125,3347,1,2013-01-29,21:01:24
2125,3354,1,2013-01-20,03:16:05
2125,3365,1,2013-01-21,06:27:31
2125,3391,1,2013-01-26,23:15:24
2125,342,1,2012-06-12,16:34:28
2125,3429,1,2014-07-08,03:49:57
2125,3433,2,2013-02-11,22:02:15
2125,3438,1,2013-02-04,17:23:33
2125,3462,1,2013-03-01,03:33:57
2125,3465,2,2014-07-17,21:38:29
2125,3469,1,2013-02-12,00:32:11
2125,3568,1,2013-03-06,07:31:56
2125,3596,1,2013-03-05,23:03:06
2125,3623,1,2013-03-09,08:20:53
2125,3637,1,2013-03-09,19:33:51
2125,3646,1,2013-03-11,17:52:42
2125,3655,1,2013-03-12,21:51:12
2125,3669,1,2013-07-28,21:02:05
2125,3683,2,2013-03-19,06:29:03
2125,3735,1,2013-03-26,05:39:06
2125,3771,1,2013-03-27,18:27:58
2125,3800,1,2013-03-28,21:44:13
2125,3837,1,2013-08-27,22:52:06
2125,3841,-1,2013-08-19,16:04:39
2125,3887,1,2013-05-13,18:50:43
2125,3897,1,2013-08-17,05:02:23
2125,3974,4,2013-04-09,21:04:39
2125,4140,1,2013-04-22,16:21:37
2125,4172,1,2013-10-31,19:31:40
2125,4176,1,2013-05-22,00:14:28
2125,424,1,2013-03-07,23:48:40
2125,4247,1,2013-06-10,18:29:15
2125,4253,2,2013-11-15,05:16:36
2125,4279,1,2013-05-26,18:23:12
2125,4291,2,2014-04-24,06:29:35
2125,4331,-1,2013-09-02,18:39:17
2125,4363,1,2013-07-08,06:46:06
2125,4370,2,2013-09-29,18:06:36
2125,4379,3,2013-08-09,07:19:35
2125,4459,1,2013-07-08,17:26:51
2125,4478,1,2013-07-06,19:29:38
2125,4490,2,2013-09-21,06:11:21
2125,4515,1,2014-07-14,06:12:34
2125,4531,-10,2013-08-10,02:08:40
2125,4534,1,2013-10-29,03:51:22
2125,4578,1,2013-07-26,15:48:13
2125,4587,-10,2013-08-19,02:37:17
2125,4603,-10,2013-08-19,02:37:33
2125,4607,1,2013-07-24,18:17:10
2125,4611,1,2014-03-13,21:29:52
2125,4614,-10,2013-08-19,02:39:43
2125,4635,1,2013-12-27,18:02:58
2125,4645,-10,2013-08-19,16:04:38
2125,4646,-10,2013-08-19,16:04:38
2125,4654,-10,2013-08-10,02:08:40
2125,4661,-10,2013-08-10,02:08:26
2125,4662,-10,2013-08-19,16:04:39
2125,4663,-10,2013-08-19,16:04:39
2125,4664,-10,2013-08-19,16:04:39
2125,4666,-10,2013-08-10,02:08:40
2125,4667,-10,2013-08-10,02:08:27
2125,4668,-10,2013-08-10,02:09:36
2125,4669,-10,2013-08-10,02:09:36
2125,4672,-10,2013-08-10,02:09:36
2125,4673,-10,2013-08-10,02:09:36
2125,4675,-10,2013-08-10,01:21:30
2125,4676,-10,2013-08-10,01:21:54
2125,4677,-10,2013-08-10,01:21:30
2125,4678,-10,2013-08-10,01:21:38
2125,4679,-10,2013-08-10,01:21:38
2125,4680,-10,2013-08-10,01:21:47
2125,4681,-10,2013-08-10,01:21:48
2125,4683,-10,2013-08-10,01:21:54
2125,4684,-10,2013-08-10,01:21:54
2125,4686,-10,2013-08-10,01:48:29
2125,4687,-10,2013-08-19,02:37:32
2125,4688,-10,2013-08-10,01:48:29
2125,4701,-10,2013-08-10,01:48:29
2125,4707,-10,2013-08-15,22:15:46
2125,4723,1,2014-08-08,23:08:12
2125,4739,-10,2013-08-19,02:37:33
2125,4741,-10,2013-08-19,16:04:42
2125,4742,-10,2013-08-19,16:04:41
2125,4743,-10,2013-08-15,22:15:46
2125,4744,-10,2013-08-15,22:15:46
2125,4745,1,2013-08-19,21:25:24
2125,4746,-10,2013-08-19,02:37:33
2125,4747,-10,2013-08-15,22:15:46
2125,4762,1,2013-08-20,06:14:37
2125,4766,-10,2013-08-19,02:37:05
2125,4815,3,2013-10-01,20:22:54
2125,4816,1,2013-09-05,23:19:22
2125,4833,2,2014-03-13,21:31:22
2125,4841,1,2013-09-14,05:35:10
2125,4909,-1,2013-10-14,18:15:58
2125,4910,-1,2013-10-14,18:15:58
2125,4911,-1,2013-10-14,18:15:58
2125,4912,-1,2013-10-14,18:15:58
2125,4913,-1,2013-10-14,18:15:58
2125,4914,-1,2013-10-14,18:15:59
2125,4965,-10,2013-11-12,22:34:47
2125,4966,-10,2013-11-12,22:34:48
2125,4967,-10,2013-11-12,22:34:48
2125,4988,-1,2013-11-28,08:33:01
2125,4991,-2,2014-03-31,17:34:23
2125,4996,-10,2013-11-12,22:34:48
2125,4998,1,2013-11-10,18:21:18
2125,5015,-2,2015-05-08,19:53:42
2125,5016,-2,2015-05-08,19:16:56
2125,5021,-5,2013-11-27,15:37:23
2125,5027,-5,2013-11-27,15:37:22
2125,5066,-5,2013-11-27,15:35:53
2125,5067,-5,2013-11-27,15:35:54
2125,5068,-5,2013-11-27,15:35:53
2125,5069,-5,2013-11-27,15:35:54
2125,5070,-5,2013-11-27,15:35:54
2125,5071,-5,2013-11-27,15:35:55
2125,5072,-5,2013-11-27,15:35:56
2125,5077,-5,2013-11-27,15:37:20
2125,5081,-1,2013-11-28,08:33:01
2125,5082,-1,2013-11-28,08:33:02
2125,5083,-10,2013-12-02,04:06:51
2125,5106,-10,2013-12-02,03:34:24
2125,5107,-10,2013-12-12,16:11:58
2125,5108,-10,2013-12-02,04:06:13
2125,5109,-10,2013-12-02,04:06:14
2125,5110,-10,2013-12-02,04:06:14
2125,5111,-10,2013-12-02,04:06:49
2125,5112,-10,2013-12-02,04:06:50
2125,5113,-10,2013-12-02,04:06:50
2125,5114,-10,2013-12-12,16:11:57
2125,5115,-2,2013-12-21,19:03:52
2125,5116,-10,2013-12-12,16:11:56
2125,5147,-10,2013-12-09,20:02:45
2125,5148,-10,2013-12-09,20:08:42
2125,5149,-10,2013-12-09,20:12:42
2125,5150,-10,2013-12-09,20:14:36
2125,5153,-10,2013-12-11,05:31:49
2125,5154,-10,2013-12-11,08:00:02
2125,5159,-10,2013-12-12,16:11:54
2125,5160,-10,2013-12-12,16:09:35
2125,5161,-10,2013-12-12,16:09:35
2125,5164,-10,2013-12-12,16:11:53
2125,5166,-10,2013-12-12,16:09:36
2125,5167,-10,2013-12-12,16:09:36
2125,5168,-10,2013-12-12,16:09:36
2125,5169,-10,2013-12-12,16:11:55
2125,5170,-10,2013-12-12,16:09:38
2125,5171,-10,2013-12-12,16:09:39
2125,5172,-10,2013-12-12,16:11:54
2125,5173,-10,2013-12-12,16:11:54
2125,5174,-10,2013-12-12,16:11:54
2125,5176,-10,2013-12-12,20:36:52
2125,5177,-10,2013-12-13,04:45:53
2125,5181,-10,2013-12-14,06:14:55
2125,5182,-10,2013-12-14,06:15:14
2125,5185,-10,2013-12-14,15:08:27
2125,5189,-10,2013-12-15,16:46:19
2125,5190,-10,2013-12-15,16:43:31
2125,5191,-10,2013-12-15,16:48:17
2125,5192,-2,2013-12-23,03:03:30
2125,5193,-10,2013-12-16,16:12:30
2125,5195,-2,2013-12-23,03:03:31
2125,5196,-10,2013-12-16,04:23:29
2125,5197,-10,2013-12-16,16:12:31
2125,5198,-10,2013-12-16,16:12:32
2125,5200,-10,2013-12-16,16:12:34
2125,5201,-10,2013-12-16,16:12:35
2125,5202,-10,2013-12-16,16:12:36
2125,5203,-10,2013-12-16,16:12:37
2125,5204,-10,2013-12-17,03:06:05
2125,5205,-10,2013-12-17,03:06:05
2125,5207,-10,2013-12-17,15:50:53
2125,5209,-10,2013-12-17,15:51:00
2125,5210,-10,2013-12-18,15:24:35
2125,5213,-2,2013-12-23,03:03:31
2125,5215,-2,2013-12-19,21:30:21
2125,5216,-2,2013-12-19,21:30:30
2125,5217,-2,2013-12-23,03:03:31
2125,5222,-10,2013-12-20,15:31:40
2125,5223,-10,2013-12-20,15:32:28
2125,5225,-10,2013-12-21,17:26:54
2125,5227,2,2015-12-22,06:32:03
2125,5230,-10,2013-12-22,21:18:01
2125,5231,-2,2013-12-24,00:58:05
2125,5232,-2,2013-12-23,03:07:04
2125,5233,-2,2013-12-23,03:38:39
2125,5235,-2,2013-12-24,20:53:04
2125,5237,-2,2013-12-24,20:29:20
2125,5239,-2,2013-12-24,20:26:52
2125,5240,-2,2013-12-24,20:26:52
2125,5243,-1,2013-12-25,01:10:19
2125,5262,-2,2014-01-03,23:32:03
2125,5270,-2,2014-01-07,08:23:16
2125,5273,-2,2014-01-08,15:46:11
2125,5276,-2,2014-01-09,15:19:27
2125,5277,-1,2014-01-09,21:47:46
2125,5281,-2,2014-01-12,14:37:14
2125,5285,-2,2014-01-14,00:12:46
2125,5288,-2,2014-01-13,22:07:37
2125,5289,-2,2014-01-13,22:57:53
2125,5291,-2,2014-01-14,21:37:27
2125,5295,-2,2014-01-15,20:17:07
2125,5298,-1,2014-01-22,20:39:04
2125,5301,-2,2014-01-17,16:28:08
2125,5303,-2,2014-01-18,06:33:54
2125,5305,-2,2014-02-22,03:51:05
2125,5312,-2,2014-02-22,03:51:06
2125,5313,-2,2014-01-23,22:00:04
2125,5314,-2,2014-01-23,22:00:26
2125,5316,1,2015-01-26,22:05:34
2125,5319,-2,2014-01-25,23:23:14
2125,5320,-2,2014-01-25,23:44:15
2125,5323,-1,2014-01-27,03:41:53
2125,5324,-1,2014-01-27,03:41:53
2125,5325,-1,2014-01-27,03:41:53
2125,5326,-2,2014-01-27,03:42:29
2125,5327,-2,2014-01-27,03:42:29
2125,5328,-2,2014-01-27,03:42:29
2125,5329,-2,2014-01-27,03:42:30
2125,533,1,2013-04-04,20:24:55
2125,5330,-2,2014-01-27,03:42:30
2125,5331,-2,2014-01-27,03:43:32
2125,5332,-2,2014-01-27,03:43:33
2125,5333,-2,2014-01-27,03:43:33
2125,5334,-2,2014-01-27,03:43:33
2125,5335,-1,2014-01-27,03:53:12
2125,5337,-2,2014-01-27,06:04:54
2125,5338,-2,2014-01-28,00:41:02
2125,5340,-2,2014-01-28,21:17:21
2125,5341,-2,2014-01-28,21:17:28
2125,5342,-2,2014-01-28,21:19:10
2125,5343,-1,2014-01-28,21:23:37
2125,5344,-2,2014-01-29,08:38:44
2125,5346,-2,2014-01-30,04:12:24
2125,5349,-2,2014-01-30,23:58:46
2125,5350,-2,2014-01-31,02:33:03
2125,5354,-2,2014-02-01,02:45:11
2125,5357,-2,2014-02-02,01:49:16
2125,5361,-2,2014-02-03,21:21:26
2125,5367,-2,2014-02-22,03:51:07
2125,5369,-2,2014-02-10,01:23:20
2125,5373,-1,2014-02-10,16:11:58
2125,5374,-1,2014-02-10,16:12:02
2125,5375,-1,2014-02-10,16:12:05
2125,5376,-1,2014-02-10,16:12:08
2125,5377,-1,2014-02-10,16:12:11
2125,5378,-1,2014-02-10,16:12:14
2125,5379,-1,2014-02-10,16:12:16
2125,5380,-1,2014-02-10,16:12:19
2125,5381,-1,2014-02-25,07:37:32
2125,5382,-1,2014-02-25,07:37:32
2125,5385,-1,2014-02-11,20:32:35
2125,5386,-1,2014-02-11,20:32:36
2125,5387,-1,2014-02-11,20:32:36
2125,5388,-1,2014-02-11,20:32:35
2125,5389,-1,2014-02-11,22:19:53
2125,5391,-2,2014-02-12,00:25:48
2125,5392,-2,2014-02-12,00:25:48
2125,5394,-1,2014-02-12,17:07:34
2125,5395,-1,2014-02-12,17:51:40
2125,5400,-1,2014-02-14,18:41:17
2125,5401,-1,2014-02-14,18:41:29
2125,5402,-1,2014-02-14,18:41:37
2125,5405,-2,2014-02-17,19:19:30
2125,5406,-2,2014-02-17,19:19:34
2125,5407,-2,2014-02-17,19:22:21
2125,5430,-1,2014-02-22,03:51:06
2125,5431,-1,2014-02-22,03:51:07
2125,5436,-1,2014-02-25,07:37:31
2125,5449,1,2015-04-30,18:57:58
2125,546,1,2012-07-24,07:30:28
2125,5467,-2,2014-03-20,23:13:41
2125,5472,1,2014-04-14,20:26:47
2125,5473,1,2014-03-25,00:54:34
2125,5479,-2,2014-03-31,17:25:31
2125,5483,-2,2014-03-31,17:25:40
2125,5484,-2,2014-03-31,17:25:47
2125,550,1,2012-12-06,17:23:37
2125,5552,2,2014-04-29,21:08:30
2125,5569,1,2015-12-01,17:54:24
2125,5591,1,2014-05-21,22:41:34
2125,5596,1,2014-06-25,23:54:18
2125,5709,-5,2014-07-31,07:58:24
2125,5712,1,2015-09-11,18:06:35
2125,5786,1,2014-09-11,01:16:03
2125,592,1,2012-06-02,04:49:22
2125,5921,1,2015-07-26,05:21:06
2125,62,-8,2014-03-13,04:33:21
2125,705,-2,2014-01-03,04:21:50
2125,841,1,2012-07-26,21:47:01
2125,905,2,2014-01-29,04:34:21
2125,954,-1,2013-12-12,21:04:01
2127,1185,1,2012-06-01,09:00:35
2127,1352,10,2013-02-12,12:46:15
2127,1693,2,2012-11-21,14:04:38
2127,2121,1,2012-08-07,04:35:16
2127,2256,1,2012-07-05,10:35:36
2127,2763,10,2013-02-08,03:59:10
2127,3445,2,2013-02-19,05:54:59
2127,3642,-1,2013-09-28,19:08:50
2127,4222,4,2013-07-14,19:04:44
2127,545,2,2012-06-18,15:19:35
2128,1912,2,2012-06-05,20:21:41
2128,2118,10,2012-09-27,12:51:09
2128,26,2,2012-06-05,20:20:22
2129,1245,5,2012-06-22,15:41:30
2129,35,1,2012-06-01,23:43:36
213,60,2,2011-03-24,03:33:23
2130,26,1,2012-06-02,23:35:27
2131,1204,7,2012-12-21,05:24:26
2131,1850,1,2012-07-24,20:36:53
2131,2028,1,2012-07-17,23:28:02
2131,2106,3,2012-06-23,16:37:09
2131,2198,1,2012-08-16,05:38:05
2131,3272,1,2013-12-04,18:05:26
2131,3837,1,2013-07-25,19:39:53
2131,3897,1,2013-12-04,20:41:33
2131,4320,1,2014-01-17,16:41:20
2131,4565,-1,2013-07-25,19:37:49
2131,4833,1,2013-12-04,20:51:51
2131,5025,1,2013-11-18,15:55:12
2131,5123,1,2013-12-04,07:09:54
2131,5255,1,2014-01-17,17:13:15
2132,1624,8,2012-08-19,20:30:39
2132,1810,1,2012-08-17,06:19:41
2132,2017,1,2012-06-03,08:50:41
2132,2102,-10,2012-08-20,09:59:11
2132,2398,1,2013-03-02,23:54:56
2132,2447,2,2012-08-18,04:56:43
2132,35,1,2015-02-18,18:49:34
2132,3549,1,2013-03-02,23:32:13
2132,5227,2,2015-05-04,22:05:55
2132,5457,1,2015-02-18,14:36:50
2132,5565,1,2014-11-20,01:46:32
2133,1992,1,2012-06-04,00:09:57
2134,1844,1,2012-06-12,18:11:05
2134,2118,1,2012-06-04,00:57:57
2134,545,1,2012-06-04,00:49:44
2135,1861,4,2012-06-08,03:46:51
2135,2028,2,2012-06-12,08:58:55
2135,2141,1,2012-06-12,08:50:45
2135,2142,3,2012-06-20,00:53:12
2135,2173,3,2012-07-07,00:53:38
2135,2349,2,2012-07-27,04:23:22
2135,905,4,2012-06-04,00:55:30
2136,1245,1,2012-06-04,07:06:48
2136,4694,5,2014-02-12,01:26:54
2137,2090,1,2012-06-04,09:39:58
2138,112,1,2012-06-04,16:50:25
2138,1245,1,2012-06-04,10:50:01
2139,1245,1,2012-06-04,11:50:49
2139,1921,1,2012-06-13,13:21:11
2139,2118,1,2012-07-16,14:01:16
214,1064,1,2011-06-29,06:59:10
214,202,1,2011-04-26,07:43:47
214,216,1,2011-03-25,21:28:52
